language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id
Hausa,latin,Nigeria,Standard,web_public,https://gidandabino.blogspot.com/,2026-03-04,"Ga wadanda Allah ya sa suka karanta wannan takarda za su ga cikakkun bayanai Kammalawa An yi kokarin bayyana ra’ayoyin wasu daga cikin marubuta maza da mata daga jihohin Katsina da Kano da Kaduna da Bauchi da Neja da Jigawa maa hudu mata goma sha uku, wadanda suka bayyana dalilan da suka sa suka shiga farfajiyar rubuta littattafai da kuma ire-iren gudummawar da suke bukata don inganta wannan sana’a tasu ta rubutu da kuma neman a samar da wata hadaddiyar kungiya ta marubuta harsunan gida musamman ma Hausa don ta dinga samar wa da marubuta hanyoyin da a su inganta ayyukansu da sama musu tallafi da kara musu ilmi a bisa wannan sana’a",education,Hausa literature and writing,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Gaban Junaid yayi wani mugun faduwa jin sunan warce ta kira, Mumy tace ""Xa su je"" Hajiya tace ""Ya kamata kam, ai da mun san da xuwansu da ko 'yar girki ne mun yi"" kallonsu kawai Hafsat take ko ba a gaya mata ba tasan matan ubansa ne, Fatima ta fito daga kitchen rike da warmer din abinci da plates da spoon, Junaid ya kalli Mumy a hankali yace ""Baxa su ci ba Mumy"" Hajiya tace ""Suka gaya maka?",household_and_care,family discussion,public_interest,,safe,false,
6bc8f417-f17a-4f46-a3e6-38b8f05c99fd,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cwy884zd9nxo,2026-01-25T09:07:35.542Z,"asiatica da ake ganin mitsi-mitsin mutane, idan an ci - da kuma abin da take koya wa ƙwaƙwalwar mutane.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"com, 2016; Online-Nigeria, 2016; )",media_and_online,unknown,misinformation,,sensitive,FALSE,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Hakan na kunshe ne cikin wata sanarwa da jami'in watsa labarai na masarautar Haruna Gunduwawa ya fitar a ranar Lahadi,governance_civic,Government announcement,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"That period I do call you jewel, while captain call you Jasmine,"" ganin kallon da take masa na rashin fahimta yayi murmushi yace ""Rayuwar ki na kwanakin baya ne",culture_and_religion,Endearing terms,stereotypes,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Balle a ce akwai jariri ko karamin yaro ko yara a inda kuke,household_and_care,children in a location,public_interest,age,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,""" Ana cikin haka ne sai tsohon Shugaban kamfanin Apple mai suna Steve Jobs ya ce ga garinku",livelihoods_and_work,Apple CEO's statement,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,org/wiki/Dan-Maraya,media_and_online,Wikipedia link,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Sana’o’in ƙira, farauta, fatauci, wanzanci, ɗinki, jima, rini, da sauransu, duk ana yi a Kano tun daga 999 har zuwa 2016",livelihoods_and_work,traditional occupations in Kano,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Zamanin mulkin Sir Abubakar Tafawa Ɓalewa,culture_and_religion,Abubakar Tafawa Balewa's reign,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Haka Junaid ya wuni gun aiki duk bai da sukuni, colleagues dinsa har tambayarsa suka dinga yi ko lafiyarsa yace he's just having a slight headache ne, duk ya tuna abinda Abba yace sai gabansa ya fadi ba kadan ba, wai 3wks, kuma yasan ba lallai yayi kaffara a kansa ba, tunda ya dauki kudurin taimakon baiwar Allahn nan yake fuskantar challenges iri iri ga shi bashi da rest of mind as before, and he knows he is only doing it for Allah's sake ba da wata manufa ba, damuwar da yake ciki bai hanasa yi ma El-Ameen transfer din dubu dari da hamsin din da yace na drugs dinta ba, Hudu bai karasa ba ya bar gun aiki ya dawo gida, part dinsa ya nufa ba tare da ya kalli su Umma da Hajiya dake xaune balconyn Hajiya ba yayi shigewarsa parlor yyi banging kofar, Hajiya ta tabe baki tace ""Ke maganar ki gaskiya ce wllh, tsinannan uwar nan tasa bata bari yaci girkin mu, ita ke masa da kanta kullum"" Umma tayi kwafa tace ""Ahaf Ba baki yarda ba da, ae wannan matar ae sai dai muyi adduar ganin karshenta"" Hajiya tace ""Toh wai meye kuma next move din da xa mu dauka tunda gashi ance ya fito da mata nan da sati uku, ke kar fa kuma yace wannan shegiyar Humainah take kowa, kinsan fa ba kula matan yake ba, kar uwarsa tace ya fito da Humainahr kawai mu shiga uku, wannan fa shine anyi ba ayi ba"" Umma ta xuba tagumi tana gwalo ido yace ""Yo ni ae wannan tunanin bai fado min ba wllh, kai da mun shiga uku, ni fa Humainahn nan ba karamin tsana nayi mata ba fa don duk da dududu bata fi sati gidan nan ba naga alama bata da kunya ko kadan, kuma ko shigowa gaishe mu bata yi, sai ma taga dama take gaishe mun in ta shigo gun Alhaji, kuma ina ga kamar tsinannar Aminan nan ke xuga ta"" Hajiya ta sauke ajiyar xuciya tace ""Xamu san yanda xa muyi da shegiyar ita ma, kuma ma ni ban ga alamar suna soyayya ba kin san halinsa ai, kuma ni shawarata kawai mu hade kai mu san yanda xa ayi Alhaji ya hada sa da Suhaima ko Muhibba shikenan sai yanda muka yi da shi"" Umma tace ""Toh ai matsalar ynxu kawai kullin da aka bamu mu barbada kofarsa ne, ya xa muyi?",health,Colleague's health concern,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Lumshe ido yayi ya bude ya shiga ga bada labarin tun daga ranan da ya fara ganin Zahrah a gefen titi, bbu abinda ya canxa daga wanda El-ameen ya fadi ma sarkin jiya, yanda ya kama mata gida da farko daga karshe kuma suka koma gidan El-ameen, irin hidima da wahalhalun da suka yi shi da El-ameen a kanta, da yanda suka boye ma iyayensu, mama jummai da suka dauko",culture_and_religion,Zahrah's story,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"A ɓangaren masana'antu kuma, a cewarsa an samu matsala biyu, ta farko masana'antun dokar kulle ta sa sun daina gudanar da al'amura, abin da ya jawo musu koma-baya, kamfanonin ma suka zama kamar kufai kamar ma ba'a shigarsu",livelihoods_and_work,manufacturing and industry,public_interest,,safe,false,
5f508408-2994-4fae-a3bc-08769dbec3f6,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c98jg700y8et,2026-01-25T09:07:35.956Z,Ya bayyana abin da hukumar ta DSS ke yi a matsayin wani mataki na yi wa doka zagon ƙasa.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Amma idan bayar da gajeruwar amsa kan ire-iren wadannan tambayoyi ba ya samar da fa'ida gamsasshe ko kadan,education,Providing answers,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"An ciro a shekarar 2017,daga shafin: [URL]",media_and_online,news or information,public_interest,,safe,TRUE,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" D'aga kafada yayi yace ""Toh xan ga ko kece mijin",culture_and_religion,Asking about a person's spouse,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Rundunar ƴan sandan jihar ta ce kimanin jami’anta 10,000 ta baza domin samar da tsaro ga masu zabe",governance_civic,Police force size,public_interest,,safe,false,
Hausa,latin,Nigeria,Zaria,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Bayan ya kammala wannan karatu kuma a shekarar 1967, sai ya sake neman gurbin karatu a jami’ar Ahmadu Bello ta Zariya da nufin yin wata difilomar a fannin doka (Diploma in Law)",education,university education,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Wannan ta sanya ya wajaba a kan mutum ya dinga shirya irin ayyukan da zai yi gobe tun a yau,livelihoods_and_work,Preparing for future tasks,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Daga mai son shawararka a kullum; M,culture_and_religion,Seeking advice,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,) lokacin da ya yi hijira daga Makka zuwa Madina,culture_and_religion,Hijira from Mecca to Medina,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Ina Muka Dosa Daga Nan?,livelihoods_and_work,question about location,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04,"A cewar Alhaji Sule, bayan sun karbi wasu ‘yan kudade a hanunsa sun tafi ba tare da taba lafiyarsa ba",health,travel without health,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Tinubu bags Silverbird Eɗtraordinary Man Of The Year Award,media_and_online,awards,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,"A cikin wannan karni, abin da suka fi damuwa da shi kuwa shi ne: meye hakikanin abin da ke haddasa bacci a jikin dan adam?",health,sleep causes,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Hajja sai wuwwulla ido take tana jiran jin me yayi ma sarkin, Sarki yace ""Xan so ka ban labarin yanda ka ga Zahrah har ixuwa jiya Ahmad"" k'in dagowa Junaid yayi da farko can ya dago suka hada ido da sarkin sai yaga yayi masa kwarjini, da kyar ya iya cewa ""Nayi xaton El-ameen ya fadi maku ranka shi dade"" Sarki yayi murmushi yace ""Ehh, amma xan so sake jin labarin daga bakin ka"" Junaid ya shafa kansa ya kalli Abba dake kallonsa, sannan ya dauke kai, xaunawa Hajja tayi tana jiran jin labari ita ma, Kamar baxae ce komai ba sai kuma cikin sanyin murya yace ""It all happened on a faithful tuesday evening",culture_and_religion,Sarki and Zahrah's story,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04,"Kada mu sha'afa akan wannan sallarne aka bada hutu duka kasa, aka rufe shaguna kada mutum ya shagala a wannan lokaci da abinda zai hana mishi samun wannan sallah",culture_and_religion,Religious observance,public_interest,,safe,false,
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/gidanmemes/status/2016644984754077783,2026-01-28,"Indai Kina da saurayi dan Barcelona toh kiyi billing nashi kawae, yau yana cikin mood mai kyau [URL]",livelihoods_and_work,Barcelona player,public_interest,,safe,true
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Cities of the Savannah,culture_and_religion,cities savannah,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Idan ma'aikaci ne kai sai ka wuni a ofis ba ka yi aikin komai ba sai na hira ko gulma, tabbas irin ci gaban da zaka samu ba zai zama ɗaya ba dana wanda yake tsayawa sosai ya bai wa aiki kula da muhimmanci",livelihoods_and_work,workplace culture,stereotypes,,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Ƴan Democrats sun matsa wa Pence lamba ya tsige Trump daga ofisTwitter ya rufe shafin Trump har abada Trump ya ce ba zai halarci bikin rantsar da Biden baMajalisar ta gabatar da shirinta a hukumance, wanda shi ne mataki na farko na tsige duk wani shugaban da ludayinsa ke kan dawo",governance_civic,US politics and Twitter,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Bai kamata ka kyale haka ya faru ba,culture_and_religion,Warning or advice,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"A bara, ofishin tattara haraji ya bayyana cewa an tsananta wa mutane 11,000 kawai saboda suna da takardar zama ƴan ƙasashe biyu",governance_civic,Tax office statement,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Kano State Ministry of Commerce,governance_civic,government ministry,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Kasa ci gaba tayi sbda kallon cikin ido da yayi mata, ta fashe da kuka ta juya da sauri ta fita",culture_and_religion,emotional response,stereotypes,gender,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Kuma waɗannan ɗin ma muƙaloli ne da ya yi amfani da su wajen karantarwa, wato abin da ake kira ‘Lecture note’ a Turance",education,Lecture notes,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Duk wannan na faruwa ne cikin lokacin da bai wuce dakiku ashirin ba,culture_and_religion,time and events,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Dayan biyu; ko dai daman Allah bai kaddara samuwar ruwan a wannan bigire bane, ko kuma Allah na haddasa hakan ne don su kara dulmiya cikin duhun kafircinsu",culture_and_religion,Predestination and Fate,misinformation,religion,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Haka kuma marubuta wadannan shafuka suna bude kananan shafuka ne na kansu da ake kira blogs da wattpad da sauransu,media_and_online,Online content creation,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Amma ta ɓangaren Ɗanmasani ba haka aka yi ba, saboda zamowarsa ɗalibi mai kaifin basira, da ya samu shekaru biyu a makarantar, sai aka bashi dama ya rubuta jarabawa zuwa mataki na gaba kuma ya samu nasarar shiga makaranta ta gaba wato makarantar midil (middle school)",education,Education achievement,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,and Odukoya D,culture_and_religion,personal name,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Ita kuma wannan mata, ɗaliba ce a fannin lafiya a lokacin",health,Student in healthcare field,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Girman matsalolin tsaron a sassan ƙasar ya raba rundunar sojin Najeriya, inda ta kafa rundunoni a yankunan ƙasar domin kawo ƙarshen matsalolin",governance_civic,Security issues in regions,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Jama'a kan aiwatar da sadarwa a tsakaninsu, musamman a lokutan azumi ko sallah ko wasu bukukuwa na addini",culture_and_religion,religious practices,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Makircin Nafata Bayan mutuwar sarki Yakubu, sai ƙaninsa Nafata ya gaje shi, wanda shi ya fi tsananta ƙiyaya ga Shehu da kuma jama’arsa",culture_and_religion,royal succession,public_interest,,safe,FALSE,
