language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,"Wannan marhala ta faro ne cikin shekarar 1977, lokacin da wani masani mai suna Frederick Sanger ya gudanar da bincike na musamman kan yadda Madaukan Dabi'ar Halitta (DNA) ke jera Dabi'un Halitta (Genes) a kwayar halittar rayuka",education,Scientific research on DNA,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"61__62 Fitowa Junaid yayi daga napep din yana kallon Jasmine da ta tsuke baki yace ""Sauko kar in baki knock"" kamar xata yi kuka ta sauko ya ciro kudi ya mika ma mai adai daitan ya kama hannunta ya nufi gate, Humainah ce xaune parlor da Hadiza suna ta hira, yayi tsaye bakin kofa yana kallon hadiza, jasmine ta karasa cikin parlon ta tafi gun Humainah ta durkusa tace ""Anty na dawo"" ko kallonta Humainah bata yi ba, junaid yace ""Tashi ki wuce daki"" mikewa tayi ta nufi stairs ya bi bayanta, Hadiza ta mike tace ""Tabdin, kinga tafiya ta Humainah, sai mun hadu gobe"" Humainah bata ce komai ba har ta fita, can ts mike ta tafi sama ita ma, dakinsa ta shiga ta ga baya nan, ta fito ta shiga dakin da tasan Jasmine na ciki, tsaye ta ganshi a dakin, kallo daya ya mata ya maida dubansa ga Jasmine yace ""Ina jin ki"" kmr xata yi kuka tace ""Shine sai ne sai na sa hijab na fita naje main road ina jiran motar ka, sai baka xo ba, shine sai wani mutum yace in shiga motarsa na shiga"" wani kallo ya watsa mata yace ""Daga yanxu na sake jin sunan Uncle a bakin ki sai na fasa bakin"" juyawa yayi ya fice daga dakin, Humainah ta bi bayansa har cikin dakinsa tace ""Bari ka ji, ni yarinyar nan baxa ta kuma xama min a gida ba wllh, It's either ta bar min gida ko kuma inyi reporting dinka",household_and_care,romantic interaction,public_interest,,safe,false,
Hausa,latin,Nigeria,Gashua,web_public,www.bbc.com/hausa,2026-02-19,Ya ce shi da ya ce shi dan asalin garin Gashua ne a jihar Yobe,culture_and_religion,personal background,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Yadda jami'an Kwastam suka kama tarin harsasai a Najeriya8 Janairu 2021Asalin hoton, Nigeria CustomsHukumar hana-fasa-ƙwauri a Najeriya ta yi wani babban kame na ɗimbin harsasai a jihar Cross River da ke kudu-maso-kudancin kasar yayin bukukuwan ƙarshen shekara",governance_civic,Customs seizure of contraband,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Suna na Usman, ina cikin Lafiyan Barebari: [PHONE]",culture_and_religion,Introducing oneself,public_interest,,safe,true,
Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04,"Tambihi: Ya kamata mu san girman wadannan salloli da matsayinsu a addini, tunda har yakai Ma'aikin Allah –Tsira da amincin Allah su tabbata a gareshi- yana cewa a fita sallar har da mata da kananan yara, har mata marasa tsarki idan sun je sai su yi nesa da wurin sallah idan anzo huduba suma sai su anfana",culture_and_religion,Islamic practices and social norms,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidandabino.blogspot.com/,2026-03-04,Ina rubutu ne domin na isar das ako ga jama’a ta yadda za su rike aure da zumunci da zama da kishiya da sauran mu’amalar yau da gobe,culture_and_religion,Marriage and relationships,public_interest,,safe,false,
e82a577f-0f6f-434a-b882-686b883dde16,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c62v7mx80g5o,2026-01-25T09:07:36.979Z,"""A halin yanzu Kwankwasiyya da ma jam'iyyar NNPP a gwamnatance ta rasa jiha guda ɗaya da take tunƙaho da ita,"" in ji shi a lokacin da yake nuna irin giɓin da tafiyar ta samu.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Chelsea za ta fuskanci kalubale nan gaba idan ba ta koma kan ganiya ba, ganin za ta fafata da Atletico Madrid a wasan zagaye na biyu a Champions League",media_and_online,Chelsea football club,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,"Da ""Fahimta"", da ""Irada"", da ""Ilimi"", duk suna rataye ne a jikin hankalin dan adam",education,knowledge and understanding,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Saukowa tayi daga gadon ta nufi gadon Junaid ta duka tana kallon long eyelashes dinsa don har lokacin idonsa a lumshe yake, a hankali tace ""Captain!"" Ya bude ido da sauri yana kallonta, tayi murmushi tace ""Good morning!"" Mikewa xaune yayi ya mayar mata murmushin yace ""Morning jasmine, how you?"" A hankali tace ""Am fine, and you?"" Shiru tayi da sauri kamar me naxarin abinda tace, can ta runtse ido ta dafe kanta ta durkusa wajen, ya sauko da sauri yana kallonta, ta kusa minti biyar a haka shi dai bai dagota ba bai kuma san ma me xai ce mata ba, mikewa tayi a hankali tana rike da kan ta juya ta bar wajen ya bi ta da ido, xama tayi kan kujeran da ke kusa da gadonta ta kifa kanta ta inda ba ciwo, komawa yayi ya xauna har lokacin yana kallonta",culture_and_religion,romantic interaction,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://ibrahim-sheme.blogspot.com/,2026-03-06,Marubuciyar ta faɗi gaskiya da ta ce al'ummar Hausawa ba su fahimci (ko in ce sun ƙi fahimtar) gudunmawar da East ya bayar ga bunƙasar rubutaccen adabin su ba,culture_and_religion,Hausa literature and culture,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,A wasu lokuta muna kuskure,livelihoods_and_work,mistakes or errors,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Wannan katobara in ba a Facebook ba, babu inda za ka samu",media_and_online,Online content,misinformation,,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Shugaban hukumar tara rarar manfetur (Chairman of Petroleum Trust Fund (PTF), daga 1995 zuwa 99 muƙamin da ya riƙe lokacin yana farar hula a zamanin mulkin shugaban soja na Najeriya marigayi Janaral Muhammadu sani Abacha",governance_civic,Petroleum Trust Fund leadership,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Kenan, shugaba Ibrahim Badamasi Babangida ya jagoranci Najeriya tsawon shekaru 8 cif-cif, inda ya hau a ranar 27 ga watan Agusta na 1985, ya kuma sauka a ranar 27 ga watan Agusta na shekarar 1993, shekaru 8 kenan cif-cif, da daɗi ba ragi",governance_civic,Presidency of Ibrahim Babangida,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Har dare Jasmine sai juye juye take a daki, tayi kukan har ta gaji, yana son xuwa gun ta amman bakin hali ya hanasa Lol, duk ya rasa sukuni har kusan karfe tara, mikewa yayi ya fita ya shiga dakin Humainah ya sameta xaune gaban mirror tana danne dannen wayarta yace ""Kin bata abinci?"" Ba tare da ta kallesa ba tace ""yana kitchen ai"" juyawa yayi ya fita xai koma dakinsa, tsaye yayi bakin kofarsa ya kasa shiga dakin yana kallon dakin da take, karasawa yayi ya tura kofar a hankali dai dai lokacin da ta mike xata bayi da saurinta, bin ta yayi da kallo sai kuma ya ga ta durkushe nan bakin kofar ta fara kwararo amai, shiga dakin yayi da sauri ya isa kusa da ita ya durkusa ya dagota yana kiranta, sosai ya ji jikinta yayi xafi, ta dago jajayen idonta tana kallonsa ta fashe da kuka tana rike da cikinta, ai bai san lokacin da ya hade ta da jikinsa ba, ba shiri ta hadiye kukan da take, xame jikinta tayi, ya mike da kyar yace ""Am am sorry jasmine",household_and_care,Romantic interaction,stereotypes,gender,sensitive,false,
e7497bc2-1fe1-4cea-aba8-536b6d6e3f00,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c98jg700y8et,2026-01-25T09:07:35.909Z,A ranar Juma'a ne Gwamna Abba Kabir ya sanar da ficewarsa daga jam'iyyar NNPP a hukumance.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,") aka kuma wallafi shi a shekarar (1956) a shafi na 31 na littafin ya bayyana cewa: “Kasantuwar Uƙubatu ibni Aamir Mujahidi wanda ya buɗe garuruwan Yamma (Afrika) a zamanin Amri bnil Aasiy a cikin Masar, ya kai gare su (Fulani)",culture_and_religion,Historical Islamic conquest,public_interest,,safe,FALSE,
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/mustybature11/status/2016667214607233195,2026-01-29,"[USER] [USER] Lol, AREWA na fama da mutane let me show u how to write PhD, to avoid disgracing urself in public platform. PhD ai ba karya bace Dan AREWA. At least Mai PhD yafi Mai degree har mu bar dunia.",education,educational advice,specialized_advice,tribe,sensitive,true
