language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id
Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04,"Shi kuma bayani akan abinda ya shafi wankan tsarki tuni ya gabata, da fatan Allah ya yi mana jagora ya karba mana ayyukammu",culture_and_religion,Islamic cleanliness,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://ibrahim-sheme.blogspot.com/,2026-03-06,Shin yaya abin yake?,livelihoods_and_work,Asking about an action,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04,BUDA BAKI A LOKACIN DAMINA,livelihoods_and_work,Planting season,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Amma a yau wannan manufa ta canza nesa ba kusa ba,culture_and_religion,change in situation,public_interest,,safe,false,
105f8330-dfce-4c40-ad35-392bba4b4886,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cwy884zd9nxo,2026-01-25T09:07:35.540Z,"To amma a wasu lardunan ƙasar da ba Yunnan ba, tsiron da ya fi haifar da damuwa shi ne ''enigma''.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,Shi ma me ke haddasa shi ne?,culture_and_religion,question about causation,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Za a iya kiran wadannan labarai da ""Adabi A Tafin Hannu"", musamman idan aka yi duba da yadda waya take koyaushe a hannun jama'a yanzu",media_and_online,Hausa literature,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Da shi aka yi jamhuriyya ta farko, ta biyu, ta uku da kuma ta huɗu wacce yanzu (2017) ake cikinta",governance_civic,Hausa political history,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Ko gida xan sa a xo ayi diagnosing din nata, no need of taking her out"" kai kawae Junaid ya gyada masa, ""Kaga daga nan sae mu san irin uban kudin da xaka kashe"" da xolaya El-Ameen ya kare maganar, Junaid yayi murmushi bae ce komae ba",health,Discussing medical diagnosis,specialized_advice,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,1979 – 1983: Wakilin Najeriya na Dindindin a Majalisar Ɗinkin Duniya (Nigeri’s Permanent Representative to the United Nation),governance_civic,Wakilin Najeriya,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Har zuwa yau ɗin nan waƙar 'Jaruma' tana cikin zukatan mutane, domin za ka ji ta ana sanyawa a gidajen rediyo da wajen hira da cikin ababen hawa, kuma ba yaro ba babba",culture_and_religion,Hausa song 'Jaruma',public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Tada motar yayi yayi reverse ya bar anguwar,livelihoods_and_work,Driving a car,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Faisal yace ""Uhn wai bacci!"" Kallonsa kawai El-Ameen yake da lumsassun idonsa, faisal ya xauna kan table yace ""Ya aikin?"" El-ameen yace ""Alhmdllh"" faisal yayi murmushi yace ""Abokin ka xai tafi da patient din ku Abeokuta soon",health,conversation about work,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Amma sai dai yana da kyau mai karatu ya sani, kada ya bata lokacinsa wajen shagala da wadannan manhajoji, musamman idan akwai wasu abubuwa masu amfani da suke bukatar hankalinsa",education,Advice for students,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Abin da ya kawo ƙarshen wannan taro kenan na wannan rana,culture_and_religion,Event ending,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,OthersCopyright: OthersSabuwar rundunar hukumar tsaro ta Amotekun reshen Jihar Ondo da ke kudu maso yammacin Najeriya ta ce ta kama mutum 120 waɗanda ake zargi da aikata laifuka,governance_civic,security operation,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Wannan ma shi ne sanadiyyar yaɗuwar littattafan nata,media_and_online,publication distribution,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,,web_public,www.bbc.com/hausa,2026-02-19,"Duk da yadda kafofin yada labarai na kasashen waje suka rika watsa labarin, sace 'yan matan Chibok ba ""wani yunkuri na hana karatun 'ya mace ba ne"" kawai dai aikin 'yan bindiga ne da ya kwabe",,,,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Zuwa yanzu dai babu wani cikakken bayani game da harin kuma rundunar sojin Najeriya ba ta fitar da sanarwa bagame da harin,governance_civic,military attack,public_interest,,safe,false,
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/abduorrahman/status/2016617395993936230,2026-01-28,[USER] Yanzu haka akwai kwangilar da ake zargin ance an bashi ta titi 22B kuma 8B se ta gama aiki har alheri da haraji zaiyi included.,livelihoods_and_work,Transportation,public_interest,,safe,true
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Rabe-Raben Fulani An karkasa Fulani zuwa kashi uku bisa la’akari da yanayin gurin zamansu (Wikipedia 2019; Britannica, 2019; Al-Illori, 1978)",culture_and_religion,Fulani community,public_interest,ethnicity,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"An ciro a shekarar 2016, daga shafin: [URL]",media_and_online,Excerpt from website,public_interest,,safe,TRUE,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,23 Weird Things You Didn't Know About Mark Zuckerberg,media_and_online,Mark Zuckerberg,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Sokoto,web_public,https://ibrahim-sheme.blogspot.com/,2026-03-06,"Marubuciyar wannan littafin, Dakta Aliyah Adamu Ahmad, malama ce a Sashen Nazarin Harsunan Nijeriya a Jami’ar Jihar Sokoto da ke birnin Sokoto",education,author of book,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Sai dai Joe Biden ya sha bayyana cewa lafiyarsa ƙalau kuma ba shi da wata matsala a ƙwaƙwalwarsa,health,Joe Biden's health,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"ya zamo wani ginshiƙi da makaɗan gargajiyar Hausa ke alfahari da shi, musamman idan aka yi la'akari da irin gudunmawar da ya bayar wajen yaɗuwa da ci gaban Harshen Hausa a nahiyar Afirka da manyan ƙasashen duniya""",culture_and_religion,Hausa language development and influence,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,html Premium Times (2016),media_and_online,html Premium Times,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04,"(3) Imani yana tattarewa ya koma wannan birni mai albarka, Ma'aikin Allah (Tsira da amincin Allah su tabbata a gareshi) yana cewa :",culture_and_religion,Religious prophet,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Saboda haka sai ya ƙara gaba ya kafa garin Tudun Ƙwaya wacce a yanzu ta ke cikin ƙaramar hukumar Ɓilliri-Kaltungo ta Jahar Gombe,governance_civic,Establishment of Tudun Kwaya town,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Ita kuwa kakarsa ta wajen mahaifiya, ‘ya ce a wajen limamin Dawakin Tofa, gundumar da a koda wane lokaci ta ke ƙarƙashin hakimcin Madawakin Kano",culture_and_religion,Visiting religious leader,public_interest,,safe,FALSE,
63aefca2-aca2-4a53-a7a1-f368bacf9f83,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c8013e018j9o,2026-01-25T09:07:35.200Z,Kakakin IDF ya ce rundunarsa ta yi watsi da ''duka iƙirarin da ke cewa sojojoji sun matsar da iyakokin ko hanyoyin shiga Gazar''.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,"Domin idan babu tunani, babu yadda za a yi gafala, ko shagala da wani abu mai muhimmanci, ya samu",education,importance of thinking,public_interest,,safe,false,
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/AMuhammad71115/status/2016650437105991779,2026-01-28,[USER] Aiko kishirayama tashin hankali domin kuna cikin marasa sanin darajar mutane dama Kano Baki daya,culture_and_religion,community and relationships,stereotypes,ethnicity,sensitive,true
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Koda tushe bai zama ɗaya ba, auratayya takan haɗa wannan gidan da wancan",culture_and_religion,marriage and family,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Abin da doka ta ceMasana harkokin shari'a sun sha bayyana cewa hukumomin tsaro ba su da hurumin yin holen mutanen da suke zargi da aikata laifi,governance_civic,Security agency authority,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Otuchikere C,culture_and_religion,Personal name,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"""Za su iya kallon abubuwan da ke faruwar ta wata mahangar ta daban, saboda sun san kuskuren da aka yi a baya, kuma yanzu yankin ya sauya ba kamar yadda suka san shi a baya ba",culture_and_religion,vision of a changed landscape,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Shi kuma ɗan Sarki Muhammadu Abbas, sarkin Kano na 51",culture_and_religion,Sarki Muhammadu Abbas,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"""Kwanaki kadan daga bisani ya hau shafinsa na twiter ya bayyana wa duniya sabuwar kirkirasa, wadda ya yi wa lakabi da X Æ A-12 Musk",media_and_online,Social media activity,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"An samu mutum 307,764 da suka mutu a bara a ƙasar",health,death toll,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,Tana fitowa ta saka rigar da Hafsat ta fito mata da tayi kwanciyarta,household_and_care,preparing to go out,public_interest,,safe,false,
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/fxguru188/status/2016652672217108903,2026-01-28,[USER] Allah sarki Allah ya baka Lafiya,culture_and_religion,religious blessing,public_interest,religion,safe,true
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Shugaban kwamitin shugaban ƙasa na yaƙi da annobar korona, Boss Mustapha, ya ce ganin yadda ake yawan samun ƙaruwar wannan cuta, ya zama dole mutane su ƙara taka tsan-tsan",health,COVID-19 response,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Kamfanin dillancin labarai na kasar NAN ne ya ruwaito hakan, yana cewa basaraken ya ce zargin wata kabila kan matsalar tsaro a Najeriya ba daidai ba ne, kuma babu abin da zai haifar sai dai rabuwar kai, dan haka yana shawartar kasar da kada ta amince da hakan",media_and_online,media report on security issue,public_interest,ethnicity,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Sannan kuma ya gina hanyoyin mota,livelihoods_and_work,road construction,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://ibrahim-sheme.blogspot.com/,2026-03-06,"Shi kan sa zaman East da Dada Sare, marubuciyar ba ta faɗi yanayin sa ba",culture_and_religion,visiting East with Dada Sare,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,"Wannan abu ne mai kamar saukin fahimta, amma yiwuwarsa ya sha bamban da yadda mai karatu ke karantawa ko hankaltarsa a zuciyarsa daga abin da yake karantawa a yanzu",education,Understanding and implications,specialized_advice,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04,"Sannan yayin da na baya 8 din su ka fi karkata ga kasashe masu tasowa, su guda 17 din kuwa sun shafi daukacin duniya saboda ganin an dan warware matsalolin da su ka gabata",governance_civic,International affairs,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Minti daya kacal kafin fashewar, wani ya fito ya yi ikirari daga wata kungiya da ake kira 'Armed Resistance Unit', ya kira layin wayar cikin majalisar dokokin yana mai gargadin cewa akwai sauran wani harin da ke tafe, kuma ya ce wani martani ne kan matakin sojojin Amurka a kasashen Grenada da Lebanon",governance_civic,Military operation,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Bayan kwana biyu da ya kama ran lahadi Humainah ce tsaye kitchen tana girkin lunch Jasmine na daga bakin kofar kitchen din tsaye duk ta cika ta da surutu ita dai aikinta take ba tare da ta tanka ta ba don da tace ta tafi xata dawo, junaid kuma na sama, danna bell aka yi Jasmine ta xaro ido tace ""kila uncle koh Anty?"" Humainah bata tanka ta ba ta fita daga kitchen din, jasmine ta bi bayanta da sauri, suka isa gun kofar a tare ta bude, wata yarinya da baxata wuce su ba ce tsaye bakin kofar Humainah sai kallonta take don bata santa ba, yarinyar tayi murmushi tace ""Baki san ni ba koh, yi hakuri ruwan sha xa ki ban don Allah, na xo gidan aunt dina ne dake layin nan ne wllh wai ashe jiya da daddare suka yi tafiya da mijinta gashi duk na gaji bbu shagunan siyan ruwa nan kusa"" Humainah tace ""Ohk, shigo"" yarinyar ta shigo tana bin ko ina na parlon da kallo ta samu kujera ta xauna, fridge Humainah taje ta dauko mata ruwa da drink ta ajiye mata, Yarinyar ta mata godiya tana murmushi Humainah ta koma kitchen, kallon Jasmine da ta xauna kasa kusa da ita tana kallonta yarinyar tayi tace ""Sannu ya sunan ki?"" Jasmine ta d'an wara ido tace ""Uncle na kira na jewel, captain na kira na Jasmine, Mamina na kirana Baby"" yarinyar dai sai kallonta take, Humainah dake kitchen tana jin su ta tabe baki ta ci gaba da girkinta, yarinyar tace ""Waye captain, waye Uncle?"" Jasmine xata yi magana suka ji taku stairs, shiru tayi tana kallon stairs din haka ma yarinyar har ya sauko, kallo daya yayi masu ya dauke kai, yarinyar tace ""Ina kwana"" ya ji bai ji ba ita dai bata sani ba don bai amsa ba ya shiga kitchen ya rufe kofar yana kallon Humainah yace ""Wacece ta shigo min gida?"" Humainah ta daure fuska tace ""Ruwa xata sha"" ya wani hade rai yace ""Ruwa?",household_and_care,daily household activities,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Yawan mutanen da ke kamuwa da cutar a wannan hauhawar abin tsoro ne ƙwarai,health,COVID-19 outbreak,public_interest,health_status,sensitive,false,
Hausa,latin,Nigeria,Kano,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Sai ka sake neman d mai lanƙwasa ta lambar: 0257, shi ma zai bayyana, sai ka matsa “Insert”",media_and_online,telephone number information,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Sai marigayi sarkin Kano Alhaji (Dr,culture_and_religion,Kano traditional leadership,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Shugaban hukumar Tedros Adhanom Ghebreyesus ya ce shirin rarraba allurar riga-kafi na duniya ya samu kwantiragin sayen kwalaben alluran miliyan dubu biyu, amma saboda abin ya kira haɗame alluran riga-kafin da kasashe masu karfin arziki suka yi, lamarin yana haifar da cikas",health,COVID-19 vaccine distribution,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,""" Wannan bayani ne da nake da tarin sheda a kansu, da ma wasu daga cikin hadarurruka da jama'a ke jefa kansu a ciki",culture_and_religion,Hausa cultural commentary,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Karya da kuskure daga tunani ne, tunani na gaskiya da tunani na kuskure",culture_and_religion,Mistakes and thoughts,stereotypes,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Lokacin da ta ke kan ganiyarta, musamman a cikin ƙarni na ashirin, wato a shekarar 1912, faɗinta ya kai kimanin kashi ashirin da huɗu (24%) bisa ɗari na faɗin duniya",culture_and_religion,Hausa language and history,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Kamar a baya ne kafin samuwar wayar salula, sai ayi ta yada wani labari cewa (wai) limamin madina ne yayi mafarki",culture_and_religion,religious vision,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,org/wiki/ Ahmadu_Bello,culture_and_religion,Ahmadu Bello,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Don haka, ta wadannan ayoyi guda 2 muna iya fahimtar Kur'ani tun a surar farko ya nuna tunani na iya zuwa daga kwakwalwa",culture_and_religion,Quranic understanding,public_interest,,safe,false,
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Pioneerist1/status/2016678041963897230,2026-01-29,"Ka ga farashin coin a DEX a 0.1$ Ka saka buy order Amma saboda mutane da yawa suna saye ko siyarwa a lokaci guda, ma'ana akwai yawan votality, za'a aiwatar da trade ɗinka a 0.15$ Wannan 0.05$ shine slippage naka. Me yasa slippage ke faruwa a DEX?",livelihoods_and_work,Cryptocurrency trading on a DEX,specialized_advice,,safe,true
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"A yau idan ka duba baki ɗayan Ƙasar Hausa, Nupe da Kwara duk sarakunansu Fulani ne in banda Daura kaɗai",culture_and_religion,Hausa monarchs,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"01-09, ISSN [PHONE]",media_and_online,ISSN number,public_interest,,safe,TRUE,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Amma galibin mu'amalarmu, ina nufin mu matasan kasar Hausa, akwai alamar tambaya kanta",culture_and_religion,Hausa community issues,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Mai Akwai da Babu,culture_and_religion,Existence and non-existence,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan kana son mai sawwake mu'amala ne da fasahar Intanet, duk akwai",media_and_online,internet usage,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Sannan kuskure ne mutum ya kira ka ko ka kira shi, kuna cikin magana sai ranka ya baci, ka yanke waya ba tare da ka sanar da shi ba",household_and_care,Miscommunication,stereotypes,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Bincike ya nuna cewa an sallami Mista Hunter ne bayan ya faɗi a gwajin da aka yi masa na shan ƙwayoyi, wato an gano miyagun ƙwayoyi a jininsa",health,drug testing and results,misinformation,,safe,false,
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Aminu_Elyakub/status/2016646879057006857,2026-01-28,[USER] Aci dadi lafiya,health,well-being,public_interest,,safe,true
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Shiga gasar na buƙatar masu amfani su sayi wata na'ura da aikinta shi ne kawai 'hakar' bitcoin wadda kuma take shan wutar lantarki sosai,livelihoods_and_work,Bitcoin mining,specialized_advice,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,"A shekarar 1836 kuma sai ga Charles Dickens da nashi sakamakon bincike, inda ya gano cewa lallai gwarti ko minshari a lokacin bacci, na daga cikin matsalolin da wasu ke samu a bangaren lafiya",culture_and_religion,historical investigation,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"A ciki ne za ka ga yadda ake kunnawa, da kuma maballin da ake matsawa don kunnawa",culture_and_religion,Hausa cultural practices,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Kitabut-Tasawwuf,culture_and_religion,Tasawwuf (Sufism),specialized_advice,,safe,FALSE,
