language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,To tun daga wannan lokaci har zuwa yau ɗin nan (2016) ake damawa da Alhaji Atiku Abubakar yake kuma bada muhimmiyar gudunmawa wajen ganin dimokuraɗiyya ta zauna da gindinta a Najeriya,governance_civic,Alhaji Atiku Abubakar,public_interest,,safe,FALSE,
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/mni_JJ/status/2016550970063278538,2026-01-28,"Kayi hakuri, wata rana sai labari [URL]",media_and_online,patience, information,public_interest,,safe,true
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Hotunan bidiyon da wasu masu zanga-zangar suka dauka a lokacin an jiyo karar wani abu mai kama da bindiga sau da yawa, sannan an ga mutane da raunuka a jikinsu",media_and_online,Protest video incident,public_interest,,sensitive,false,
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/OMDHAUSAOFFICIA/status/2016264629685555454,2026-01-27,"SAMI 1 OMDB KYAU YANZU! Dama ce ta ƙari! Shiga cikin al’umma ta dijital cikin sauƙi: Rijista [URL] Bi mu a X, TikTok, YouTube, Telegram &amp; WhatsApp Aiko hoton allo da walat ɗinka Lokacinki ne ka haskaka! OMDB #ShigaYanzu [URL]",media_and_online,digital community access,public_interest,,safe,true
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Dalilai masu sarƙaƙiya da suka sa aka kashe masanin kimiyyar IranMe Biden zai yi a kan Iran bayan tafiyar Trump?Shugabannin Iran sun sha maimaita cewa za su koma kan yarjejeniyar matukar Amurka ita ma ta koma,governance_civic,Iran and Biden,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"A cewarsa, babu dalilin da zai sanya a ce su gayyaci Buhari kuma su koma su canja ra'ayi",governance_civic,political commentary,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan su ne, shin, mummunar tasiri ce ko kyakkyawa?",culture_and_religion,Evaluation of action or state,stereotypes,,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Shin zai ci gaba da samun kulawar jami'an tsaro?Bayanan hoto, Mr Trump ya zamo shugaban Amurka na uku da a ka taba tsigewa a tarihiKan wannan ya kamata Trump ya gode wa Obama, tun da shi ne shugaban da ya samar da wata doka da ta bada damar kare duk tsohon shugaban ƙasa har karshen rayuwarsa",governance_civic,Trump's presidency,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Lionel Messi: Kalubalen da ke gabansa a Barcelona kan karshen kakar bana4 Janairu 2021Asalin hoton, Getty ImagesRanar Lahadi Lionel Messi ya buga wa Barcelona wasa na 750 a dukkan fafatawa",livelihoods_and_work,Lionel Messi Barcelona,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,…………………………………………………………,household_and_care,no content,stereotypes,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"0, wanda ingancinsa wajen sadarwa ya dara nau’ukan baya",education,communication skills,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Bayan wannan gamewa da aka yi, Najeriya ta yi shugabanni kamar haka: Sir (Lord) Fredrick Lugard ([PHONE]), Sir Donald Cameron ([PHONE]), Sir Bernard Bourdillon ([PHONE]), Sir Arthur Richards ([PHONE]), Sir John Macpherson ([PHONE]), Sir James Robertson ([PHONE])",governance_civic,Hausa colonial leadership,public_interest,,safe,TRUE,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Allah subhaanahu wa ta'ala ya azurta mu da irinka,culture_and_religion,religious supplication,public_interest,,safe,false,
Hausa,latin,Nigeria,Zaria,web_public,https://nuriddeen.blogspot.com/,2026-03-06,"a wannan lokaci ne ni Nura Ibrahim Khalil, Zaria na ganta na aure ta",culture_and_religion,Marriage announcement,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04,Grace Alheri Abdu babbar Edita ce (Managing Editor) a Sashen Hausa na Muryar Amurka wadda ta shafe sama da shekaru 30 tana aikin jarida,media_and_online,Journalism career,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"""Muna ɗokin jiran ganin ko an tsayar da mu takarar Oscar!"" in ji ta",culture_and_religion,Oscar nomination,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"1975 - 1978: Babban Kwamishinan Ma’aikatar Sauraron Ƙorafe-Ƙorafen Jama’a (Chief Commssioner Public Complaint Commssion), ma’aikatar da shugaban Najeriya, Janar Muratala Ramat Muhammed ya ƙirƙira saboda shi, sannan kuma daga baya ta zama ɗaya daga cikin dalilan da waɗanda suka kashe Janar Murtala suka zayyana, kamar yadda aka gani a cikin rubutaccen jawabin da Dimka ya ƙuduri aniyar yi bayan ya zama shugaban Najeriya",governance_civic,Political history,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Gadon Kujerar Alafin: Wannan muƙami na Alafin gandonsa ake yi, gidajen sarauta da ke da nasabar jini da asalin wanda ya kafa wannan daula ta Oyo; Oranmiyan, su ke da alhakin gadon wannan kujera ta Alafin",culture_and_religion,Alafin's royal throne,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Yanzu dai kididdigar masu cutar a Najeriya ita ce 118,138 sannan mutum 94,150 sun warke inda kuma mutum 1,490 suka rasu",health,COVID-19 cases in Nigeria,public_interest,,safe,false,
