language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id
Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04,"WASHINGTON, DC — Soja: Ni soja ne amma gaskiya bazan iya kiran sunana ba saboda sha’anin sharrin aikin mu na sojan Najeriya",governance_civic,Nigerian military,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04,Har yanzu sashen Hausa yana neman hukumomin Najeriya su mayar da martani dangane da kalaman wadannan mutane,media_and_online,Hausa media and government,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,"Sun gano matakai guda biyar ko nau'ukan bacci guda biyar, kamar yadda bayanai za su biyo baya nan ba da dadewa ba",health,sleep patterns,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Alal hakika abin da ka fada ya bayyana, kamar yadda na san ka karanta dukkan kasidun",culture_and_religion,Recounting events,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Akwai kayayyakin da ake shigowa da su kamar irin su turare, da ma wasu irin kayayyakin mutanen Nijar",livelihoods_and_work,items brought across borders,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"A tsawon kwanakin shekara ta 2012, duk rana masu mu'amala da Dandalin Twitter kan aika sakonni miliyan 175",media_and_online,Twitter usage statistics,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Ni musulmi ne ɗan’arewa, kai kuma kirista ne ɗan’yammaci",culture_and_religion,religion identity,stereotypes,religion,sensitive,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Sai Graham Cluly ya ci gaba da cewa: ""Ya kamata kuma mutane su san cewa, duk abin da ka rubuta shi a shafin Facebook, ko wani hoto da ka loda a shafin, to, ka rasa shi kenan har abada",media_and_online,social media usage advice,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Cikin kashi biyu bisa uku na ƙuri’un da aka kaɗa ya nuna shugaba Yoweri Moseveni ne kan gaba fiye da abokin hamayyarsamawaƙi Bobi Wine,governance_civic,Yoweri Moseveni and Bobi Wine,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Bayan sun gama shiri suka ɗauki hanya zuwa Maraɗi, da isar su Maraɗi, basu ko sauka daga kan abin hawansu ba suka ci Maraɗi da yaƙi",livelihoods_and_work,Travel to Maradi,public_interest,,safe,FALSE,
