language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Chelsea ta kasa doke manyan kungiyoyin Premier biyar duk da cefane mai tsada a bana4 Janairu 2021Asalin hoton, Getty ImagesRanar Lahadi Chelsea ta sha kashi a hannun Manchester City da ci 3-1 a Stamford Bridge a wasan mako na 17 a gasar Premier League",livelihoods_and_work,Premier League football,public_interest,,safe,false,
Hausa,latin,Nigeria,Zaria,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Bala Usman ya fara karantarwa a Kwalejin Barewa (Barewa College) da ke Zariya, tun daga shekarar 1967 har zuwa 1971",education,Education,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Kano,web_public,www.bbc.com/hausa,2026-02-19,"""Na sha maimata cewa babu burin wani ɗan siyasa da ya kai har a zubar da jinin wani ɗan ƙasa, a ko ina a faɗin duniya",governance_civic,Political discourse,public_interest,,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Wannan shi ya haifar da kafa European Economic Community (EEC) a shekarar 1958, da kuma ƙara danƙon dangantakar tattalin arziƙi tsakankanin ƙasashen: Belgium, Germany, France, Italy, Luvembourg and the Netherlands",governance_civic,European Economic Community,public_interest,,safe,FALSE,
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/PTimesHausa/status/2016657718874964210,2026-01-28,Kashi 58% na mata masu haihuwa na fama da matsalar ƙarancin jini a jikinsu - Gwamnati [URL],health,Maternal health issues,public_interest,gender,sensitive,true
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Sauran ƙasashe da suka haɗa da Delaware, New Jersey, Georgia, South Carolina, New Hampshire, da kuma North Carolina duk sun faɗa ƙarƙashin mulkin mallakar wannan Daula ta Birtaniya",governance_civic,History of British rule,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,A halin yanzu na fara raba kasidar Tunani tsakanin Kwakwalwa da Zuciya a Dandalin Facebook,media_and_online,Sharing Tunani content on Facebook,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Waɗannan kyawawan halaye nata, su saka ta zama amintacciya a wajen mahaifinta Mujadaddadi Shehu Ɗanfodiye, karimiya a wajen yayanta Muhammadu Bello, kuma yardajjiya a wajen mijinta Waziri Giɗaɗo",culture_and_religion,Hausa culture and religion,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Zaɓen da ya samu amincewar gwamnatin jahar inda ta bayyana Muhammadu Sanusi II, a matsayin sabon sarkin Kano",culture_and_religion,Appointment of new Kano Emir,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://gidandabino.blogspot.com/,2026-03-04,"Babu tunanin samun kudi ko suna a cikin zuciyata a wancan lokacin, fatana kawai ciwon da ke cikin zuciyata in bayyana shi ga jama’a, wadanda ba su sami kansu a irin wannan yanayi ba kada su sake su shiga, in kuma tsautsayi ya kai su sun shiga to, ta wace hanya za su bi su fita",livelihoods_and_work,personal financial situation,public_interest,,safe,false,
