language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Mu'amala da Fasahar GPRS,livelihoods_and_work,GPRS technology,specialized_advice,,safe,false,
8a69ab53-82ac-4369-afa8-65f52a36a87d,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c98jg700y8et,2026-01-25T09:07:35.961Z,Ta kuma ƙara da cewa ''Wannan mataki na iya mayar da jihar hannun waɗanda suka daɗe suna adawa da ci gabanta da muradun al’ummarta.'',media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,com/doc/1G[PHONE],media_and_online,document link,public_interest,,safe,TRUE,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Asalin hoton, Anabel SharmaA rana ɗaya aka kai Misis Sharma da mahaifiyarta asibiti a watan Oktoba, inda Misis Rico ta mutu a ranar 1 ga watan Nuwamba",health,Misis Sharma's hospital visit,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Don haka sai a goge tsare-tsaren wayar ta hanyar ""Resetting",media_and_online,phone reset,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Kano, tana ɗaya daga cikin irin waɗannan larduna na Arewa",culture_and_religion,geographic location,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Na kuma yi haka ne don in nuna wa jama'a cewa lallai lafiya kalau nake,health,Health and wellbeing,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Manyan dalilan da ke haddasa su su ne: sakakkiyar 'yanci, da rashin tarbiyya, da yawan ruɗuwa da ƙyale-ƙyale, da kuma rigima wajen latse-latse",culture_and_religion,Causes of social issues,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,Sai dai wannan hasashe ne,culture_and_religion,reflection or observation,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,An buga wannan littafi a maɗaba’ar jahar Jigawa,education,publishing book,public_interest,,safe,FALSE,
f6e76626-c9c2-4bf0-afea-145c95bc66c7,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cwy884zd9nxo,2026-01-25T09:07:35.559Z,Shin akwai shawarwarin da za a iya amfani da su don magance matsalar?,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Ba kuma a gano manufarsa ta aikata hakan ba,governance_civic,action and purpose,public_interest,,safe,false,
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/ahmadbala360/status/2016577988695847261,2026-01-28,[USER] PH.D sa ta banza. Mutane nawa yayi wa interview a rayuwa sa as journalist . Ko an gayama kowa CV yake tsoratawa .,media_and_online,Journalism and interviews,public_interest,,safe,true
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,United ta ɗare tebur ne bayan wasannin farkon shekara kuma karon farko kenan tun zamanin Sir Alex Ferguson shekarar da ya yi ritaya a 2013,livelihoods_and_work,Football history,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"""Bai kamata ma a ce gwamnati ta bar irin waɗannan miyagun mutane suna yaɗa bayanai munana na ƙarya a kan allurar ba",governance_civic,government action,misinformation,,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Waƙar ta shiga ran mutane ne saboda irin aikin da aka yi wa bidiyonta, domin jaruman sun ba waƙar haƙƙin ta",culture_and_religion,music and performance,public_interest,,safe,false,
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Rabiatu60076168/status/2016639615453589568,2026-01-28,[USER] [USER] Gwammana aiki,livelihoods_and_work,work task,public_interest,,safe,true
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Wanka da Wanki,household_and_care,Washing and Bathing,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Asalin hoton, Twitter""Rikici ba zai taɓa zama hanyar danne abin da mutane ke so ba",media_and_online,social media,misinformation,,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Sai dai burinsa ya gamu da matsala bayan an dakatar da dan wasan mai shekara 30 tsawon mako 10 saboda karya dokokin caca,livelihoods_and_work,disciplining football player,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Kina nufin bai maki komai ba??"" ta fashe da kuka tace ""Ni Allah tsoronsa naji Umma, ni dai baxan iya ba a tura suhaima"" Umma tayo kanta a fusace tace ""Nashiga uku ni balki, Allah wadaran ki yar iska kawai, tsoron uban me, innalillahi",culture_and_religion,family dispute,stereotypes,gender,sensitive,false,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Goverment Printers, Kano-Nigeria",livelihoods_and_work,Printing,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,The Art Institute of Chicago (2008),culture_and_religion,Art institute,public_interest,,safe,FALSE,
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Ahmerd_yaroo/status/2015162352421720354,2026-01-24,[USER] Shiyasa bakida saurayi ai,culture_and_religion,Relationship dynamics,stereotypes,gender,sensitive,true
