language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id
Hausa,latin,Nigeria,Standard,web_public,https://gidandabino.blogspot.com/,2026-03-04,"26 na dare, a ranar farko, haka kuma a sauran ranaikun, duk da yamma na same su",culture_and_religion,time of day,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Tottenham na da kwarin gwiwar cewa dan wasan gabanta na Koriya ta Kudu Son Heung-min mai shekara 28 zai saka hannu kan sabuwar yarjejeniya da za ta zaunar da shi a kulob din har gaban 2023, lokacin da kwantaraginsa zai kare",livelihoods_and_work,Tottenham football transfer,public_interest,,safe,false,
Hausa,latin,Nigeria,,web_public,https://kimiyyah.blogspot.com/,2026-03-04,"Wannan tsarin juyin yanayi, wanda Frederick ya kira da suna: ""Transformation"", wani mataki ne daga cikin matakan da ke samuwa kafin Gadon Dabi'un Halitta (Inheritance) ya samu a cikin Kwayar Halitta (Cell)",,,,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Ebony Magazine,media_and_online,Ebony magazine,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan ka zaba, wannan ka’ida ce ke yi maka barbaran wacce kake nema, kai tsaye",governance_civic,choice and consequences,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Sannu a hankali irin wannan gida yake bunƙasa ya zama babban gida ko kuma gandu,livelihoods_and_work,house construction,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Sannan kuma waɗannan ƙasashe su aka kira da suna dominiyons (dominions),culture_and_religion,Dominions,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan suka kira ka, ka daga, har kuka gama magana, sai su maka bankwana, amma su ki kashe wayar, suna sauraron abin da za ki ci gaba da shi na zance tare da abokan hirarka a inda kake",media_and_online,Telephone conversation,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Domin idan ka barta a kunne da amonta, a duk lokacin da aka kira ka cikin talatainin dare kana iya ji musamman idan kai ba mai zurfin bacci bane irin Baban Sadik",health,Sleeping habits,stereotypes,age,sensitive,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"kina tsoran soldiers kenan!"" Kauda kai tayi ta xamo kasa ta kwanta, mikewa yayi yana kallon agogo, da sauri ya fita dakin ya sauko parlor sai dai bai ga junaid ba, ya kalli Mama dake shara yace ""Mama junaid din ya tafi ne?"" ta washe baki tace ""Anya ya tafi, kaga makulli can ya ajiye kan kujera, ashe sojan ruwa ne yau na gansa da khaki"" Dariya El-Ameen yayi yace ""Ehh Navy ne"" tace ""Allah sarki, khakin sun masa kyau"" kallon Makullin yayi yaga ta motarsa ce, ya d'an tabe baki ya karasa ya dauka yace ""D'an rainin wayo"" fita yayi don ganin ko motar tasa na waje yaga bbu motar makullin kawai ya kawo masa, girgixa kai yayi ya koma cikin gidan",culture_and_religion,Military encounter,public_interest,,sensitive,false,
