language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Duk da haka dabi'arsa ta kasance ba a iya hasashen inda ya sa gaba, babu wata alama da ta nuna ta yi wa harkokin kasuwancinsa wata illa, kuma wannan mai kakkafa masana'anta na cike da dimbin buri a kodayaushe",livelihoods_and_work,Business activities,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Bayan haka, idan kana cikin jama'a ne, zai dace ka sa wayar a yanayin da za ka iya fahimtar an kira ko tes ya shigo, ba tare da ka takura wa wadanda kake tare da su ba",household_and_care,Using phones in public,public_interest,,safe,false,
49e1f981-222b-424d-b96b-e74e1d530c5f,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.860Z,"Wannan kayan aiki ya ba su damar da ba a taɓa ganin irinta ba wajen tafiyar da husuma da kuma yin matsin lamba kan ɓangarori daban-daban da nufin hana ɓarkewar tashin hankalin soji a Iran, kuma mafi mahimmanci, tabbatar da cewa yankin Gulf ya kasance cikin ƴanci daga duk wani rikici.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Abin da nake tunani shi ne, ko dai ka taba ba wani kalmomin izinin shiganka (Password), ko kuma 'Yan Dandatsa, wato ""Hackers"" sun shiga shafin naka",media_and_online,Online security concerns,specialized_advice,,sensitive,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Bayan kusan minti goma sha biyar ya dawo dakin ya mika ma Ummi dake dakin maganin ba tare da ya hada ido da kowa ba yace ""Amm akwai bedrooms dake a gyare",household_and_care,going to a bedroom,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04,- Ibadu,culture_and_religion,Ibadu,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Da kyar yace ""Don Allah kiyi hakuri Mumy, wllh sharrin shaidan ne I didn't",culture_and_religion,Apologizing and deflecting blame,misinformation,religion,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Karatu Duk da cewa, Mark Zuckerberg ya yi karatu tun daga matakin farko; daga elimantare (Elementary School), makarantar midil (Middle School), hai sukul (High School) har zuwa jami’a, kamar yadda yake a tsarin karatun Ƙasar Amurka, abin da ya fi bayyana shi ne sunayen hai sukul (Kwatankwacin Babbar Sikandire a Najeriya) ɗin da ya halasta da kuma jami’arsa ta Harvard",education,Mark Zuckerberg's education,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04,"Yace, ya ziyarci kasashe da dama cikin mako guda da hawansa karagar mulki inda ya gana da shugabannin kasashen duniya kan batun tsaro da nufin cimma matsaya kan yadda za a tunkarii harkokin tsaro a wannan yankin",governance_civic,international travel and diplomacy,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Haka nan kuma an sake zaɓensa a karo na biyu a shekarar 2003, zaɓen da shima ya ci da yawan ƙuri’un da suka kai miliyan goma sha ɗaya, kamar yadda ya zo a PDP (2015)",governance_civic,Political election,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Sai dai wasu da basu wuce talatin ba kacal da suka saura,livelihoods_and_work,Time remaining,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04,Samar da wata manhaja ta baidaya kakkarfa akan abinda ya sha fi bita,livelihoods_and_work,action and effect,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Babban abin da yafi ban cikin al'amuran matasanmu a dandalin facebook shi ne, rashin manufa takamaime a yayin da suke shawagi da shantakewa a dandalin",media_and_online,social media usage,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Musamman ganin cewa idan kai ka taba kana samun matsala, amma duk wanda ya taba ba ya samun ja daga sinadaran maganadisun lantarki",health,Medicine and health,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Zango) ya taso a hannun mahaifiyar da take sakalta shi har ya lalace, wanda daga baya ya koma shaye-shaye",livelihoods_and_work,loss of property,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,www.bbc.com/hausa,2026-02-19,"Bugu da ƙari, an kuma tuhumi matashin mai shekara 21 a wata kotun hukunta masu laifuka kan zargin cin zarafin mata da kokarin yaudarar wasu ‘yan mata uku ‘yan kasa da shekara 18",governance_civic,legal case against youth,public_interest,"age,gender",sensitive,false,
Hausa,latin,Nigeria,,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Ya gyada kai yace ""Yesss!",,,,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Su ma samarin suna haka,culture_and_religion,Hausa youth behavior,stereotypes,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04,"Yanzu kusan kwanaki biyar kennan Sashen Hausa yake neman hukumomin Najeriya, a ciki harda yawan kiran babban sakataren ma'aikatar tsaron Najeriya, Alhaji Aliyu Noma domin mu basu damar mayar da martani ga wadannan kalaman amma bamu samu ji daga wajensu ba",governance_civic,Hausa department seeking Nigerian authorities,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,""" Dankari!",culture_and_religion,greeting,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,britannica,education,encyclopedia,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,The Story of Structural Adjustment Programme in Nigeria from the Perspectiɓe of the Organized Labour,livelihoods_and_work,Structural Adjustment Programme Nigeria,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"1988: Digirin Digirgir daga Jami’ar Sussex da ke Falmer, Brighton, England",education,Academic achievement,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Asalin hoton, BBC/Ayo BelloDuka waɗannan hotunan na da haƙƙin mallaka",media_and_online,image copyright,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"A zahirance kuma hakimi ne shugaban gunduma, saboda shi ne ke aiwatar da umarnin",governance_civic,government authority,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04,Ana gudanar da zanga zangar ne a lokacin da ake hasashen cewa Biden ya samu gagarumar nasara tare da samun kuru’un wakilai sama da 270 da masu takara ke nema su lashe zabe,governance_civic,US election,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Sai dai kuma, yana da kyau mu san cewa, kowace lalita fa, wasu lokuta tana lalata",culture_and_religion,morality and behavior,stereotypes,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Shugaban Farar Hula Alhaji Muhammadu Buhari Karɓar Mulki, 2015 An sake rantsar da Janaral Muhammadu Buhari a matsayin shugaban Najeriya karo na biyu, a ranar 29 ga watan Mayu na shekarar 2015, muƙamin da yake kansa har zuwa yau ɗin nan",governance_civic,Inauguration of Muhammadu Buhari,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04,Ga rahoton Zainab Babaji,media_and_online,Zainab Babaji's report,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,A watan Fabarairu na Shekarar 2017,culture_and_religion,Date of February 2017,public_interest,,safe,FALSE,
hausa,latin,Nigeria,Kano,web_public,https://twitter.com/Smart3159/status/2016061360237314546,2026-01-27,"[USER] This is the type of drink da nake siyowa mata nah idan inaso taban labari, idan tana shan rake wani zubin har labarin sirri take bani",household_and_care,buying drinks,public_interest,,safe,true
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Tsohuwar gwamnatin yankin arewa ce ta buga wannan littafi a shekarar 1963, yanzu kuma Masarautar Karaye ke fatan sake wallafa shi a karo na biyu",media_and_online,Publishing history,public_interest,,safe,false,
