language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,Marhala ta Biyu,culture_and_religion,Hausa language stages,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Zinadine Zidane: Kocin bai taba lashe Copa del Rey ba,livelihoods_and_work,Copa del Rey win,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Kai ma Allah ya raba ka, ya kuma raba dukkan al'umman Manzon Allah da bakin cikin duniya da na lahira baki daya, amin",culture_and_religion,Islamic Prayer,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"e (checking of vision, hearing, and balance) and other tests, and you knw wat?"" Shiru Junaid yayi yana kallonsa, El-Ameen yace ""They've found out that she is suffering from post-traumatic stress disorder (PTSD), and this is a serious potentially debilitating condition that can occur in people who have experienced or witnessed may be a serious accident, sudden demise of a loved one, violent personal assault such as rape da sauransu, terrorist incident, or other life-threatening events, you know!",health,medical condition,specialized_advice,health_status,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"A yau ga shi mun dawo ne don kara bayani kan abin da ya shafi matasanmu, da irin rayuwar da suke yi a dandalin, wanda hakan zai fahimtar da mu wasu abubuwa masu muhimmanci, musamman kan mummunar tasirin wannan dandali kan tunani da fahimtar matasanmu",education,Explaining an issue related to students,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Shi ne wanda ya samar da taken Arewacin Najeriya na Work and Worship, ma’ana “A yi aiki a yi bauta”",culture_and_religion,Work and worship,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" juyawa tayi da gudu ta bar gun, bai san lokacin da ya fara dariya ba har da xama",culture_and_religion,laughter and escape,stereotypes,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Haka kuma idan Messi mai shekara 33 ya buga wa Barcelona wasa biyar a La Liga nan gaba zai yi kan-kan-kan da Xavi mai 505 a tarihi,livelihoods_and_work,Messi and Xavi's football careers,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,An ciro daga shafin: [URL],media_and_online,online content,public_interest,,safe,TRUE,
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Abkr_m_yahya/status/2016665828146450781,2026-01-29,[USER] HBD Allah ya qara lafiya da nisan kwana,culture_and_religion,birthday wishes,public_interest,,safe,true
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Sannan, iya tsawon sakonka, iya yawan kudin da za a cire",livelihoods_and_work,"length of message, cost",specialized_advice,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Sai Muhammadu Ballo ya ci gaba da cewa: “Sannan sai shi Uƙubatu ya koma gida har sai da ya sadu da Masar,culture_and_religion,Travel to Egypt,public_interest,,safe,FALSE,
