language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Oluyede I,culture_and_religion,Name,public_interest,,safe,FALSE,
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/_Big__brother/status/2016122705184018805,2026-01-27,Yawan dukiyar namiji ba shi ne arzikinsa ba. Kyawun halinsa shi ne arziki. Don haka ki fifita kyawun hali wajen zaben mijin aure.,culture_and_religion,wealth and character,public_interest,,safe,true
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"A wannan fannin Sir Ahmadu ya kafa noman rogo, shinkafa, dankali, da kuma alkama duk da rani a faɗin yankin",livelihoods_and_work,agricultural activities,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Ita ce kungiya mafi girma a kasar,culture_and_religion,organization size,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Ina mika sakon gaisuwata da godiya ga daukacin masu karatu baki daya,culture_and_religion,expression of gratitude,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Department of History, University of Ilorin",education,university department,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Ƙari akan haka kuma, akwai wasu yankuna da kuma manyan biranen kasuwancin Inyamurai da ke kewayen Kogin Neja, kamar irin su Anaca, Awka, Oguta da kuma tsohuwar masarautar Nri, waɗanda tun kafi zuwa Turawa sun fara gudanar da salon mulki irin na sarautar da ake gada",culture_and_religion,History and culture of Inyamurai,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Shi yasa na dakata kan abin da ka gani,culture_and_religion,explanation,public_interest,,safe,false,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"Shirye shiryen biki aka dinga yi gidansu Ahmad Junaid babu kama kafar yaro, cikin kankanin lokaci aka hada lefe akwati shidda, shi dai Junaid kallon ikon Allah kawai yake wai shi xa ayi ma aure, auren ma na dole kamar wani mace kuma har lokacin bai san matar ba dariya ma kawai abun ke basa, ana saura sati bikin ya dawo aiki da yamma yana kwance sai dai gaba daya tunaninsa na gun Jasmine yana son sanin halin da take ciki yana kuma son ganinta, kiran El-ameen ne ya shigo wayarsa ya daga, daga daya bangaren El-ameen yace ""Uhm duk xumudin xama angon ne yasa ka mance da patient dinka captain?"" Junaid yace ""If that's what you are thinking",culture_and_religion,Wedding preparations,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Cikakken sunansa kuwa shi ne, Salihu Abubakar, yanzu kuma, ana kiransa da Alhaji Salihu Abubakar Tanko Yakasai, CFR",culture_and_religion,Name and Title,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Ya zauna a wannan gari na ɗan taƙaitaccen lokacin da bai kai shekara guda ba inda ya fara koyon karatun Alƙu’ani,culture_and_religion,learning the Quran,public_interest,,safe,FALSE,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan ka matsa, shafi zai buɗo, sai ka duba bangaren hagu, ka matsa “Customize Ribbon”",media_and_online,computer software usage,public_interest,,safe,false,
