language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id,id,notes
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,Binciken Kimiyya a Karni na 21 (21st Century),education,Scientific research in 21st century,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04,"Bayan haka a wannan karon za mu karkata akalar mu zuwa wani bangare da ya ke hararomu a 'yan kwanakin nan, wannanan bangaran kuwa shi ne na LAYYAH!",governance_civic,Hausa military/security,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Junaid yace ""Yea!",culture_and_religion,affirmation,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Katsina,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Barka da Zuwa Masarautar Daura Fadar Daura Mai Martaba Sarkin Daura, Alhaji (Dr",culture_and_religion,Greeting at the Palace of Daura,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Ya karɓi kyautar yabo mai taken Commandant’s Award mai ɗauke da shedar yabon Best Foreign Student on Signal Officers Radio Course; wato ɗalibi mafi nagarta a cikin ɗaliban ƙasashen waje waɗanda suka karanci fannin saƙonnin radiyo na soja a ƙasar Amurka a shekarar 1980,education,Award for best foreign student in radio officer training,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Daga ƙarshe, mahaifin Alhaji Tanko Yakasai ya koma garin Yerwa, dan ci gaba da karatunsa na Alƙur’ani",education,Mahaifin Alhaji Tanko Yakasai's studies,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Hakan zai ba shi damar tafiya Istanbul a kwanaki masu zuwa,livelihoods_and_work,travel and movement,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c62v7mx80g5o,2026-01-25T09:07:36.977Z,"Wannan ne ya sa mutane da dama ke tambayar ina makomar tafiyar Kwankwasiyyar a jihar, wadda siyasarta ke ɗaukar hankali a Najeriya.",media_and_online,news_reporting,public_interest,,safe,true,,0c9cc1da-455c-40a6-bfc5-d7a401e3a770,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c8013e018j9o,2026-01-25T09:07:35.197Z,"A unguwar-Tuffah da ke Birnin Gaza, hotunan tauraron ɗan'adam sun nuna dakarun IDF sun matsar da bulon tsakanin ranar 27 ga watan Nuwamba da 25 ga watan Disamba.",media_and_online,news_reporting,public_interest,,safe,true,,19fed57a-0a18-45ce-ae71-4ac299514696,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Duk da cewa sunan fim ɗin da Turanci ya fito, zantukan cikinsa da Hausa aka yi su",media_and_online,film titles,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Kamar yadda ta kwashe yarinta a sansanin yan gudun hijira, aikinta ya mayar ida hankali ne kan haƙƙin yara",household_and_care,Refugee child care,public_interest,,safe,false,,,
