language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id,id,notes
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Adnan Oktar mutum ne mai sha'awa kan binciken malaman kimiyya musamman na wannan zamani, tare da gwama fahimtarsu da wanda ke cikin Kur'ani ko Hadisai ingantattu",education,Research on modern scientists,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan tazarar ba ta wuce mita 10 ko taki 30 ba, to ta yiwu akwai matsala da dayan wayoyin biyu",livelihoods_and_work,mobile phone issues,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Ga wasu daga cikin matakan da gwamnati ta ce dole ne a cika:Ga ofisoshin gwamnati, ma'aikatan da ke kasa da matakin albashi na 12 ba za su ci gaba da aiki ba, sai in har aikin nasu ya zama tilasDole ne a tanadi sinadarin goge hannu a wuraren kasuwanci da kuma ofisoshiDole ne kuma su riƙa sanya ma'aikatansu amfani da takunkumi a kowanne lokaciSu kuma riƙa tabbatar da amfani da tsarin nesa-nesa da juna musamman ta tsarin zama ga ma'aikata da masu ziyaraA kuma riƙa duba yanayin ma'aikata da masu ziyara a wajen ofis yayin da ake shigaSannan a samar da wurin wanke hannu a kai a kai da sabulu da ruwa har tsawon sakan 20A samar da tsarin nisantar juna a ofis domin kiyaye lafiyar ma'aikataInda ma'aikata ke gaba da gaba da kwastomomi wajibi ne a samar musu da kayan kariya don kare lafiyarsuTabbatar da cewa ma'aikatan sun san yadda za su gano alamomin ƙwayar cutar korona kuma sun sami cikakken fahimta game da abin da za su yi yayin rashin lafiya da kuma karfafa musu gwiwa su zauna a gida A riƙa nuna alamun yin kira ga jama'a su kiyaye a ofisoshin da ma'aikatu A hana ma'aikata musayar kayan aiki a tsakaninsu, kamar Kwamfuta da da waya da wurin zama Sannan a iyakance yawan masu ziyartar ofis A riƙa amfani da masu aikin isar da saƙo maimakon sanya ma'aikata zirga-zirga",governance_civic,government directives for civil servants,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c62v7mx80g5o,2026-01-25T09:07:36.975Z,Ficewar Gwamna Abba daga NNPP na nufin cewa ya raba gari da tafiyar Kwankwasiyya ta ubangidan siyasarsa.,media_and_online,news_reporting,public_interest,,safe,true,,d155f3ec-cf08-49f1-844d-b877ce336f3d,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Sai kasida mai take: ""Yadda Ake Tono Danyen Mai da Tace Shi,"" da kasida ta musamman kan Ruwa, mai take: ""Yadda Ruwa ke Samuwa, da Sinadaran da ke Cikinsa",culture_and_religion,Hausa poetry and water,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan babu shi, to ba a iya aiwatar da kira ko amsa shi",culture_and_religion,Lack of Ability,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Mutumin da ke son zama shugaban kasar UgandaUganda: An kashe mutun 16 a zanga-zangar kama Bobi WineKun san ma’anar sabon sunan shugaban Uganda?Shugaba Museveni mai shekara 76 yana fuskantar 'yan takara 10, amma fafatawar ta fi zafi tsakaninsa da Robert Kyagulanyi, wanda aka fi sani da Bobi Wine, mai shekara 38 a duniya",governance_civic,Bobi Wine and Ugandan politics,public_interest,,sensitive,false,,,
hausa,latin,Nigeria,Standard,web_public,https://twitter.com/gwasta_Dmaker/status/2016458368706031727,2026-01-28,[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] Alaji je kayi karatu. Kada talauci da jahilci suyi ma illa lokaci daya,education,education and poverty,public_interest,,safe,true,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Da aka haife shi sai aka gwama kalmomi guda biyu; ɗaya ta Larabci wato bn wacce ke da ma’ana ta ɗa, da kuma ɗaya ta Fulatanci wato Fodiye, wacce ke da ma’ana ta malam",culture_and_religion,Birth and naming,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Sai dai abin da ya fi shahara a bakunan mutane har ma da wasu kafofin watsa labarai shi ne kamfanin Saira Movies ya samu matsala da gidan talabijin din Arewa24 masu nuna Labarina, wasu ma har cewa suke yi ba za a ƙara nuna fim ɗin a tashar ta Arewa24 ba",media_and_online,Hausa media company issues,public_interest,,safe,false,,,
