language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id,id,notes
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Wannan, ta wani bangaren, ba karamin alfanu bane ga al'umma",culture_and_religion,cultural importance,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Da gudu Suhaima ta nufi kitchen din ba a dau lokaci ba ta fito da sauri tayi xamanta, dai dai lokacin da Khadija ta sauko ta mika ma uwarta wayar ta nufi kitchen, cikin few minutes ta fito rike da mug mai murfi ta fice daga parlon duk suka bi ta da kallo",household_and_care,Suhaima goes to the kitchen,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,A shirye nake a kullum don karbar gyara,livelihoods_and_work,routine activities,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Shi ne ɗan Arewa na farko da ya fara zama shugaban bankin First Bank,livelihoods_and_work,leadership in banking,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Wanda hakan ke nufin wani lamari mai wuyar sha'ani a ko ina cikin kasashen Saudiyya da Iran da Masar da sauran kasashen,culture_and_religion,Hausa culture and politics,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Saboda haka, kwamishinan yada labarai na jihar ta Oyo ya kara da cewa yayin da duk wani mutum ya yi wa Fulani waccan barazana, cewa zai kawar da su daga jihar, gwamnatin jihar ta yi amanna hukumomin tsaro za su dauki matakin da ya dace, tun kafin a kai ga tafka wannan ta'asa a yau",governance_civic,Fulani expulsion from Oyo,hate_or_insult,ethnicity,sensitive,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,"Duk wani abin da ya danganci wannan fannin ilimi da ba a ambace shi ba, to, z aka samu ya samo asali ne daga gare su",education,Scholarly or academic knowledge,specialized_advice,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04,"A cikin shekarar 1955 kuma aka sake gudanar da wani bincike kan Madaukan Dabi'ar Halitta (DNA), inda aka gano tasirinsa wajen samar da Sinadaran Kara Kuzari (Protein), wanda ke taimakawa wajen gina Tambarin Dabi'ar Halitta (Genetic Code) na kowane halitta",health,Hausa DNA and protein research,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"An buga a Maɗaba'ar Jahar Jigawa, Najeriya",culture_and_religion,Printing in Jigawa State,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Asalin hoton, Getty ImagesBayanan hoto, Halima kenan a gasar Tommy Hilfiger a LondonWani sashe na yarjejeniyar Halima ya tabbatar mata da damar yin irin shigar da take so",livelihoods_and_work,Fashion model Halima,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Ƙaramin Ministan Ƙwadago Festus Keyamo ne ya sanar da hakan cikin wani saƙo da ya wallafa a shafinsa na Twitter ranar Lahadi,governance_civic,Hausa minister announcement,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c98jg700y8et,2026-01-25T09:07:35.946Z,"A rana ta biyu na tattaunawar a Abu Dhabi, Sybiha ya ce harin da aka kai a cikin dare ya nuna cewa ""bai kamata Putin ya kasance a kwamitin zaman lafiya ba, sai da a gaban kotu ta musamman"".",media_and_online,news_reporting,public_interest,,safe,true,,a536228b-422e-4211-a82f-f7c2f8052c40,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Ta yi tsammanin wadanda suka gaje ta su zama kwatankwacinta, kuma wannan ya ƙara karfafa karfinta gwiwarta na mara musu baya",culture_and_religion,Interpersonal relationships,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cwy884zd9nxo,2026-01-25T09:07:35.533Z,"A kowace shekara, likitocin asibitin lardin Yunnan da ke China kan yi fama da yawaitar mutane da ke zuwa da wasu matsalolin da ba a saba gani ba.",media_and_online,news_reporting,public_interest,,safe,true,,28e16757-4922-4a94-b44b-1399478f24d9,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,""" Allah Ya kara maka basira, amin",culture_and_religion,Prayer,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Sir Ahmadu Bello ya sauke Alƙur’ani yana da shekaru goma sha biyu a duniya wato a tsawon shekaru bakwai kenan,culture_and_religion,Quranic translation,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Daga bisani Shugaba Jimmy Carter ya soke duka hukuncin,governance_civic,Presidential action,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c98jg700y8et,2026-01-25T09:07:35.902Z,"Ya yi gargaɗin cewar China za ta haɗiye Kanada, ta hanyar amfani da ƙasar wajen sayar da kayyakin da ta yi niyyar shigarwa Amurka.",media_and_online,news_reporting,public_interest,,safe,true,,78e1936b-368c-4e6f-936f-c4527bb3a129,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"⚓ *Captain Ahmad Junaid*⚓ _By Khaleesat Haiydar_✍🏻 86___87 Ya kusa minti biyar tsaye bai karasa cikin dakin ba, tun da ya kalleta sau daya bai sake kallon inda take ba, xaune take kan hadadden Royal bed din dake dakin ta daura har kafafuwanta kan gadon, har wani daukar ido take tayi wani kyau na musamman, hannunta da ya sha hyena na rike da waya tana ta danne danne, ko sau daya bata kalli inda yake ba, can dai ya karasa gadon cikin takunsa na kasaita ya xauna ya fiddo da tasa wayar yana dannawa, ajiye wayar hannunta tayi ta mike ta nufi gaban mirror, bin ta da ido yayi bayan ta wuce sa, lokaci daya gabansa ya shiga bugawa, wani ubansun fitted gown ne jikinta gold colour yana jan kasa, kasa daina kallonta yayi har sai da yaga xata juyo sannan ya dauke kansa, wucesa ta kuma yi hannunta rike da laptop, ta koma kan gadon ta xauna ta kunna laptop din, tabe baki yayi lkci daya yayi d'an murmushi yace ""Za ki iya da halina"" kallonsa tayi a karo na farko tace ""Nima xaka iya da nawa halin?"" D'ago kai yayi ya kalleta ta gyada masa kai tace ""Yeah!"" Murmushi yayi yace ""Ke har kina da halin da baxan iya da shi ba"" murmushi ita ma tayi tace ""Toh nima baka da halin da baxan iya da shi ba",media_and_online,Fiction story,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.799Z,"Hakan ya fara nuna yadda ake neman raba gari da ministan, sakamakon yadda ake ta bayyana fargabar kar ya zame wa jam'iyyar APC da gwamnatinta wani babban alakakai a fagen siyasar jihar.",media_and_online,news_reporting,public_interest,,safe,true,,d04ef404-8217-460f-90a0-5d5af197adca,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"net/publication/[PHONE], a shekarar 2017",media_and_online,publication date,public_interest,,safe,TRUE,,,
Hausa,latin,Nigeria,Kano,web_public,www.bbc.com/hausa,2026-02-19,"Ashiru Nagoma dai ɗan asalin jihar Kano ne kuma bai taɓa aure ba,An samu damar kai Ashiru asibiti ne a yanzu tun da babu ran mahaifiyarsa da ta ƙi yarda a kai shi",culture_and_religion,Ashiru Nagoma's background,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Iyang da Bassey (2014), sun ruwaito cewa, Birtaniya ta naɗa John Beecroft a matsayin jami’inta (consul) na farko a tsakankanin yankunan Biyafara da kuma Edo",governance_civic,Appointment of British consul,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Sir Ahmadu Bello Sardauna Tare da Dr,culture_and_religion,Prominent Hausa figures,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Haka shi ma wanda bai tashi da komai ba a gabansa irin ƙoƙarinsa da tunani da himmarsa wajen samawa kansa madogara da mafita a wannan wuni shi zai bayyana irin amfanin da zai samu ko riba na aron lokaci da wannan rana ta ba shi a ranar da kuma a gaba,livelihoods_and_work,perseverance and success,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan kai mai sha'awar ire-iren wadannan manhajoji ne, kana iya amfana da su sosai",education,educational methods,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.voahausa.com/,2026-03-04,The URL has been copied to your clipboard Nuna wa mutane akan Facebook Nuna wa mutane akan Twitter No media source currently available 0:00 0:02:54 0:00 Shiga Kai Tsaye 16 kbps | MP3 32 kbps | MP3 48 kbps | MP3 Bude sabon shafi,media_and_online,online media,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,org/wiki/Maitama_Sule Shafin Tarihi Shafin Tarihi Mashahuran Mutane Sir Ahmadu Bello Tanko Yakasai Adamu Chiroma Ɗanmasanin Kano TY Ɗanjuma Alh,culture_and_religion,Hausa personalities,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"(De Telgraaf)Everton na tsammanin PSG za ta nemi sayen dan wasanta Moise Kean dan kasar Italiya, wanda yanzu haka yake wasa aro a birnin Paris din, amma Everton ba ta cikin wata gaggawa wurin yanke hukunci kan rayuwar dan wasan",livelihoods_and_work,Everton transfer target,public_interest,,safe,false,,,
