language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id,id,notes
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"""Girman masarautar Hausawa a TuraiDuk da cewa an kirkiri masarautar Hausawan Turan ne a birnin Paris na Faransa amma yanzu haka akwai rassan masarautar a kusan ilahirin kasashen Turai",culture_and_religion,Hausa sultanate in Europe,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Tarihi ya nuna cewa, wannan Daula ta Birtaniya ita ta zama daula mafi girma a duniya (Wikipedia, 2017; New World Encyclopedia, 2016)",culture_and_religion,Hausa history,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04,"Ya hau kan dukkan wanda yake kula da karamin yaro day a umarceshi da yin sallah idan ya kai shekara bakwai dudda bata wajaba akansaba, sai dai domin ya san muhimmancinta ya kuma saba da ita, kuma za'a rubuta masa shi yaron da kuma mai kula da shin lada",culture_and_religion,Religious duties and obligations,public_interest,age,sensitive,false,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Bisa al’ada a duk farkon sabuwar shekara jami’an diplomasiyya kan tattauna da Shugaban kasa ta hanyar gabatar da jawabai dangane da al’amuran da duniya ta fuskanta a cikin shekarar da ta gabata da yadda ake tunkarar matsalolin da suka addabi duniyar domin a samu hanyoyin warwaresu,governance_civic,New year diplomacy,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"A yau makonni hudu kenan cif-cif da shigan wannan wata na Ramalana mai alfarma, kuma mai tarin albarka",culture_and_religion,Ramalana festival,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://gidandabino.blogspot.com/,2026-03-04,"Gabatarwa Wadannan kalamai su ne suke fitowa daga ruhina zuwa zuciyata daga nan kuma har bakina ya furtawa a lokacin da na fara buga littafi ya shiga kasuwa, wato In Da So Da Kauna na daya a shekara ta 1991, wanda ake sayar da shi Naira biyar kacal ga masu karatu",media_and_online,Book publication,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Duk abin da tace sai an ce wani abu a kai,culture_and_religion,proverb or idiom,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:06:10.305Z,A daya ɓangaren kuma Liverpool ta sabunta buƙatar da take yi wa ɗanwasan baya na Fulham da Amurka mai shekara 28 Antonee Robinson.,media_and_online,news_reporting,public_interest,,safe,true,,a08fbe08-bc97-4fd3-8316-3ad6dab85989,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Ƙasar Afirka ta Kudu ce kan gaba a yawan attajiran da suka shiga jerin, inda take da guda bakwai, yayin da Masar ke biye mata da attajirai biyar a jerin, daga nan sai Najeriya mai huɗu, amma ƴanƙasarta ne gaba-gaba a jerin.",livelihoods_and_work,Ranking of African countries by wealth,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Sokoto,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Wannan kuma ita ce ta zama tubulin rusa Daular Usmaniya da suka samu nasarar yi a cikin shekarar 1903 bayan faɗansu da sarkin Musulmi Attahiru a Sakkwato,culture_and_religion,Collapse of Ottoman Empire,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Sai dai idan mutum ya cika tsokale-tsokale a wayarsa,livelihoods_and_work,smartphone usage,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Haka idan shafin yanar gizo ne da aka rubuta ta amfani da wannan tsari, duk wanda ya shiga ta wayar salularsa wacce ba ta da jerin haruffan Arial Unicode, ba zai iya ganin waɗannan haruffa masu lanƙwasa ba",media_and_online,Hausa online content,specialized_advice,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Sheikh Nuru Khalid ya ƙara da cewa akwai wurare da babu bankuna da yawa, don haka ba laifi ba ne amfani da POS domin taimakawa jama'a a irin waɗannan wurarenYa ce a shari'ance, shi kansa mu'amala da banki ya zama larura, don haka kasuwancin da POS wani ɓangare ne na wannan larura, ""don haka ba laifi ba ne a shariance wani ya zo da katin cirar kudinsa ka ba shi kudi kuma ka caje shi ladan wahalar da ya yi masa",livelihoods_and_work,Hausa POS transactions,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04,"Idan kasar da kake rana na fitowa kuma ta fadi, to anan sahur dinka da buda bakinka ya ginune akan fitowar alfijir a daina sahur, fadur rana kuma a yi buda baki, sabo da fadin Allah madaukakin sarki: ((وكلوا واشربوا حتى يتبين لكم الخيط الأبيض من الخيط الأسود من الفجر، ثم أتموا الصيام إلى اليل))",culture_and_religion,Ramadan fasting,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"""In banda almubazzaranci Rahma tuwon ba za ki iya tuƙa shi ba sai ya yi ƙanzo"" ya faɗi cikin mazurai kamar zai doke ni",culture_and_religion,cooking and food,specialized_advice,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Daga Maikudi,culture_and_religion,origin,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,Gina masallatai da makarantun Islamiyya a cikin birni da ƙauyukan Kano,culture_and_religion,Islamic schools and mosques,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,"No ya ma san kawai basu fahimce xancen bane amma da abokin sa xa ayi auren, Muryar Abokin Abbansa yaji yana ce masa ya tashi ya je, dagowa yayi da sauri cikin sanyayyen murya yace ""Kuyi hakuri Abba, ni",culture_and_religion,family and marriage,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Sai dai idan an samu dakaru ta kasa waɗanda za su tursasa yin hakan.,livelihoods_and_work,obtaining land/plots,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Cikin waɗanda aka sakin akwai Eddy Kapend tsohon shugaban sojin kasar,governance_civic,Hausa political figures,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c8013e018j9o,2026-01-25T09:07:35.210Z,"Mutum biyar ne ciki har da ƙananan yara suka mutu a lokacin harin, a cewar ma'aikatar lafiyar Hamas da ke Gaza.",media_and_online,news_reporting,public_interest,,safe,true,,f2b3b5b4-f359-4d2c-ac47-a25a418be63b,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Iya dadewarka, iya yawan kudin da za a diba daga layin wayarka",livelihoods_and_work,mobile phone costs,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c98jg700y8et,2026-01-25T09:07:35.953Z,"Julius Malema, wanda ya shahara saboda irin nau'in siyasarsa, yana iya rasa kujerarsa a majalisar dokokin ƙasar idan har kotu ta yanke masa hukuncin ɗauri na fiye da watanni goma sha biyu.",media_and_online,news_reporting,public_interest,,safe,true,,9d49bf9a-7840-466d-ab80-82f96c335023,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c98jg700y8et,2026-01-25T09:07:35.966Z,"Kremlin na son ta cib gaba da riƙe wadannan yankuna har ma da ƙarin wasu, amma Ukraine ta dage kan cewa hakan ba zai yiwu ba.",media_and_online,news_reporting,public_interest,,safe,true,,e59104db-ef0a-4660-a667-27e87104a6fd,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cwy884zd9nxo,2026-01-25T09:07:35.539Z,"""Abin ya zama wani ilimi da kowa ya sani a al'adance a yankin.''",media_and_online,news_reporting,public_interest,,safe,true,,e6da9028-f79f-496a-9ae3-dd57034c25af,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"A shekarar 2018 ya shiga rikici da Hukumar daidaita hada-hadar kudi ta Amurka, yayin da ya aike da sakon twita cewa yana shirin mayar da aikin Tesla a killace, kuma bayan da cutar COVID-19 ta tursasa Tesla ta rufe masana'antarta da ke gabar ruwan San Francisco, sai ya yi ta babatun adawa da dakatar da kai-kawon mutane",livelihoods_and_work,Tesla factory closure,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Shekarar 2021: Saƙon Shugaba Buhari na sabuwar shekarar 2021 ga ƴan NajeriyaChristmas 2020: Tsaron rayuka zai ci gaba da zama shika-shikan imanina - BuhariTun kafin hawan Shugaban Najeriya Muhammadu Buhari, ɗaya daga cikin manyan alƙawura uku da ya yi shi ne na kawo ƙarshen matsalar tsaro da ta ƙi ci ta ƙi cinyewa musamman a arewa maso gabashin ƙasar",governance_civic,New Year's speech,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Zuwan Turawa Tun cikin ƙarni na goma sha shida (1500), aka samu labarin ɓullar Turawan Portugal, a wasu daga cikin daulolin da a yanzu aka markaɗe su suka zama Najeriya",culture_and_religion,History of European contact in Nigeria,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,Ana tunanin cutar korona ce ta kashe shahararren ɗan jaridar na Amurka wanda ya lashe lambobin yabo da dama a aikin jarida,media_and_online,COVID-19 and journalist,misinformation,,safe,false,,,
