language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id,id,notes
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cwy884zd9nxo,2026-01-25T09:07:35.536Z,"Ana ɗaukar tsiron a matsayin abincin al'ada a yankin, wanda ya yi fice saboda ɗanɗanonsa.",media_and_online,news_reporting,public_interest,,safe,true,,afc13673-945b-4ff3-91a4-6454650fdecc,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"AFPCopyright: AFPRahotani na cewa Iran ta shaida wa hukumar sa ido kan makamashin nukiliya ta Majalisar Ɗinkin Duniya, IAEA, cewa tana shirin fara aikin inganta sinadarin uranium har ya zarta matakin da ƙasashen duniya suka amince mata",governance_civic,Iran's nuclear program,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c98jg700y8et,2026-01-25T09:07:35.901Z,Sai kum agobe idan Allah ya kai mu.,media_and_online,news_reporting,public_interest,,safe,true,,af7ca28b-2b1d-495b-bac7-07737cc9bbc6,Collected from BBC Hausa
Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06,""" Wani kukan ta kuma fashe wa da, cikin sanyin murya yace ""Kiyi hakuri"" kai kawai ta gyada masa, yace ""And what did captain say about it"" ta girgixa Kai tace ""He's always at work",livelihoods_and_work,conversation about work,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cwy884zd9nxo,2026-01-25T09:07:35.557Z,"An afar gano matsalar tun a shekarar 1909, kuma tun daga lokacin matsalar ta kasance cikin manyan matsalolin da ake zuwa asibiti saboda su a lardin Yunnan.",media_and_online,news_reporting,public_interest,,safe,true,,9898b28e-886b-414a-9015-76b2dd28fe5d,Collected from BBC Hausa
Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04,"Kakanfo: Sarkin Yaƙi, shima yana ƙarƙashin Alafin",culture_and_religion,Kakanfo and Sarkin Yaƙi,public_interest,,safe,FALSE,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Sai shahararriyar kasida mai take: ""Kimiyyar Kur'ani da ta Zamani: A Ina Aka Hadu?"", wanda shafi wajen 18 ne",culture_and_religion,Qur'anic science and modernity,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19,"Fitaccen mawaƙin shi ya fito a matsayin jarumin fim ɗin tare da Maryuda Yusuf, kuma suka hau waƙar",media_and_online,Hausa film and music,public_interest,,safe,false,,,
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.158Z,Sun kuma nemi ƙarfafa matsayinsu a tarukan duniya da cibiyoyin yanke shawara ta hanyar taka rawar shiga tsakani a lamuran kasa da kasa maus sarƙaƙiya.,media_and_online,news_reporting,public_interest,,safe,true,,38d34971-0223-47af-9f57-d929742fb1fb,Collected from BBC Hausa
hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c98jg700y8et,2026-01-25T09:07:35.961Z,"''Muna matuƙar takaicin yadda Gwamna Abba, mutumin da al’ummar Jihar Kano suka damka wa al’ummar Jihar kan karfin biyayya da sadaukarwar da ya yi na tsawon shekaru da dama da ya yi wa tafiyar Kwankwasiyya, a yanzu ya zaɓii ya ci amanar da aka miƙa masa.'' in ji sanarwar",media_and_online,news_reporting,public_interest,,safe,true,,f322a0ec-1502-4838-8160-7e8448b255a4,Collected from BBC Hausa
